numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
2920215807337108,7062024,Artigo Publicado,Antimicrobial activity of extracts from the Humiria balsamifera (Aubl),2021.0,,,,PLANTS,,,"Edelson de Jesus Sá Dias (DIAS, E. J. S.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, A. J.), Fernando José Costa Carneiro (CARNEIRO, F. J. C.), CLÁUDIA QUINTINO ROCHA (ROCHA, C. Q.), Luis Claudio Nascimento da Silva (SILVA, L. C. N.), Joice Castelo Branco Santos (SANTOS, J. C. B.), Thayná Fernandes Barros (BARROS, T. F.), Deivid Martins Santos (SANTOS, D. M.)",B1
2920215807337108,7062024,Artigo Publicado,Lactones from Glomerella cingulata Cultivated in Rice:Structural Studies and Antimicrobial Evaluation,2022.0,,,,Records of Natural Products,,,"Nayara de Freitas Gomes (GOMES, N. F.), Manoel Leão Lopes Junior (LOPES JUNIOR, M. L.), Antonio José Cantanhede Filho (CANTANHEDE FILHO, ANTONIO JOSÉ), Lourivaldo da Silva Santos (SANTOS, L. S.), Luis Claudio Nascimento da Silva (SILVA, L. C. N.), EDSON RODRIGUES FILHO (RODRIGUES FILHO, E.)",A1
2920215807337108,7062024,Artigo Publicado,Short-term intake of Theobroma grandiflorum juice fermented with Lacticaseibacillus rhamnosus ATCC 9595 amended the outcome of endotoxemia induced by lipopolysaccharide,2023.0,,,,Nutrients,,,"Adrielle Zagmignan (ZAGMIGNAN, A.), Edinalva Rodrigues Alves (ALVES, E. R.), Bárbara Lima de Almeida (ALMEIDA, B. L.), Anne Karoline Maiorana Santos (SANTOS, A. K. M.), Wellyson da Cunha Araújo Firmo (FIRMO, W. C. A.), Maria Raimunda Chagas Silva (SILVA, M. R. C.), Antonio José Cantanhede Filho (FILHO, ANTONIO JOSE CANTANHEDE), Rita de Cássia Mendonça de Miranda (MIRANDA, R. C. M.), Luis Claudio Nascimento da Silva (SILVA, L. C. N.), Yasmim Costa Mendes (MENDES, Y. C.), Gabrielle Pereira Mesquita (MESQUITA, G. P.), Gabrielle Damasceno Costa dos Santos (SANTOS, G. D. C.), Lucas dos Santos Silva (SILVA, L. S.), Amanda Caroline de Souza Sales (SALES, A. C. S.), Simeone Júlio dos Santos Castelo Branco (BRANCO, S. J. S. C.), Alexsander Rodrigues Carvalho Junior (CARVALHO JUNIOR, A. R.), José Manuel Noguera Bazán (BAZAN, J. M. N.)",B1
2920215807337108,7062024,Artigo Publicado,Calotropis Procera Induced Caspase-Dependent Apoptosis and Impaired Akt/mTORSignaling in 4T1 Breast Cancer Cells,2022.0,,,,Anti-Cancer Agents in Medicinal Chemistry,,,"RABELO, ANA CAROLINA SILVEIRA (RABELO, ANA CAROLINA SILVEIRA), MIGLINO, MARIA ANGÉLICA (MIGLINO, MARIA ANGÉLICA), ARBIZU, SHIRLEY (ARBIZU, SHIRLEY), CARREIRA, ANA CLÁUDIA O. (CARREIRA, ANA CLÁUDIA O.), Antonio José Cantanhede Filho (FILHO, ANTÔNIO JOSÉ CANTANHEDE), CARNEIRO, FERNANDO JOSÉ COSTA (CARNEIRO, FERNANDO JOSÉ COSTA), LAYOSA, MARJORIE ANNE A. (LAYOSA, MARJORIE ANNE A.), NORATTO, GIULIANA (NORATTO, GIULIANA)",A1
2920215807337108,7062024,Artigo Publicado,Calotropis procera (Aiton) Dryand (Apocynaceae): state of the art of its use and applications,2023.0,,,,CURRENT TOPICS IN MEDICINAL CHEMISTRY,,,"RABELO, ANA CAROLINA SILVEIRA (RABELO, ANA CAROLINA SILVEIRA), NORATTO, GIULIANA D. (NORATTO, GIULIANA D.), BORGHESI, JESSICA (BORGHESI, JESSICA), SOUZA FONSECA, ADRIANO (SOUZA FONSECA, ADRIANO), Antonio José Cantanhede Filho (CANTANHEDE FILHO, ANTÔNIO JOSÉ), COSTA CARNEIRO, FERNANDO JOSÉ (COSTA CARNEIRO, FERNANDO JOSÉ), ABREU-SILVA, ANA LÚCIA (ABREU-SILVA, ANA LÚCIA), MIGLINO, MARIA ANGÉLICA (MIGLINO, MARIA ANGÉLICA)",A3
2920215807337108,7062024,Artigo Publicado,Unraveling the abnormal NMR spectra of oxaline and its spiroaminal congeners fungal alkaloids: the spatial effect of quadrupolar nitrogen nuclei,2023.0,,,,JOURNAL OF MOLECULAR STRUCTURE,,,"SANTOS, ANNE KAROLINE MAIORANA (SANTOS, ANNE KAROLINE MAIORANA), KUZBETSOV, ALEKSEY E. (KUZBETSOV, ALEKSEY E.), VENÂNCIO, TIAGO (VENÂNCIO, TIAGO), Antonio José Cantanhede Filho (FILHO, ANTÔNIO JOSÉ CANTANHÊDE), RODRIGUES-FILHO, EDSON (RODRIGUES-FILHO, EDSON)",B1
7768340690883764,5042024,Artigo Publicado,AS POLÍTICAS DE DESENVOLVIMENTO DA PESCA NO BRASIL (DÉCADAS DE 1960 - 1980) E SEUS EFEITOS SOBRE OS MODOS DE VIDA DAS COMUNIDADES DE PESCADORES ARTESANAIS / FISHERIES DEVELOPMENT POLICIES IN BRAZIL (1960S - 1980S) AND THEIR EFFECTS ON THE LIVELIHOODS OF ARTISANAL FISHING COMMUNITIES,2020.0,,,,Brazilian Journal of Development,,,"TSUJI, TITO CARVALHO (TSUJI, TITO CARVALHO), Camila Andrade dos Santos (SANTOS, CAMILA ANDRADE DOS)",B4
7768340690883764,5042024,Artigo Publicado,"UMA EXPERIÊNCIA DE EXTENSÃO EM DESIGN NA RESERVA EXTRATIVISTA QUILOMBO FRECHAL, MARANHÃO/BRASIL/ AN EXTENSION EXPERIENCE IN DESIGN AT QUILOMBO FRECHAL EXTRACTIVE RESERVE, MARANHÃO/BRAZIL",2020.0,,,,Brazilian Journal of Development,,,"Camila Andrade dos Santos (SANTOS, Camila Andrade dos)",B4
7768340690883764,5042024,Artigo Publicado,Ensino do Design na relação Trabalho e Educação: breve análise dos desafios históricos na Rede Federal de Educação Profissional e Tecnológica no Brasil,2022.0,,,,"Arcos (Rio de Janeiro) : design, cultura, material e visualidade",,,"DA HORA, LICIA CRISTINA ARAÚJO (DA HORA, LICIA CRISTINA ARAÚJO), Camila Andrade dos Santos (ANDRADE DOS SANTOS, CAMILA), RODRIGUES, KAROLINE PARRIÃO (RODRIGUES, KAROLINE PARRIÃO), TSUJI, TITO CARVALHO (TSUJI, TITO CARVALHO)",B1
7768340690883764,5042024,Artigo Publicado,O lúdico no quilombo: um ensaio fotoetnográfico sobre a situação do brincar no Quilombo Urbano da Liberdade,2023.0,,,,AntHropológicas Visual,,,"Camila Andrade dos Santos (SANTOS, CAMILA ANDRADE DOS)",B4
