numero_identificador,data_atualizacao,tipo,titulo,ano,pais,evento,cidade,periodico,editora,descricao,autores,Qualis
9170200225511874,29042024,Artigo Publicado,BIOMASS REDUCTION OF ORGANIC MATERIALS IN A DOMESTIC COMPOSTING SYSTEM,2021.0,,,,BIOFIX SCIENTIFIC JOURNAL (ONLINE),,,"Osmar Luis Vasconcelos (VASCONCELOS, O. L.), Laiza Moraes Carneiro (CARNEIRO, L. M.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Ellen Cristine Nogueira Nojosa (NOJOSA, E. C. N.), Rodrigo Barbosa Lorena (LORENA, R. B.)",A1
9170200225511874,29042024,Artigo Publicado,HORTA ESCOLAR AGROECOLÓGICA: DINAMIZANDO O PROCESSO DE ENSINOAPRENDIZAGEM PARA RESGATE DOS VALORES TRA,2021.0,,,,INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH,,,"Ellen Cristine Nogueira Nojosa (NOJOSA, E. C. N.), Osmar Luis Vasconcelos (VASCONCELOS, O. L.), Georgiana Eurides de Carvalho Marques (Carvalho Marques, Georgiana Eurides de), Djanira Rubim dos Santos (SANTOS, D. R.), Roberta Almeida Muniz (MUNIZ, R. A.), Kathlen H. S. Nunes (NUNES, K. H. S.), Mateus de Jesus Pereira Gama (GAMA, M. J. P.)",A1
9170200225511874,29042024,Artigo Publicado,EDUCAÇÃO AMBIENTAL NO MEIO RURAL: ESTUDO DE PRÁTICAS AMBIENTAIS EM ESCOLAS DE ENSINO FUNDAMENTAL NA I LHA DE SÃO LUÍS,2021.0,,,,Brazilian Journal of Agroecology and Sustainability,,,"Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Camilla Bezerra Ferreira de Souza (SOUZA, C. B. F.), Leandro Coelho Moura (MOURA, L. C.)",A2
9170200225511874,29042024,Artigo Publicado,"Plantas não convencionais para fins alimentares comercializadas em feiras de São Luís, Maranhão",2021.0,,,,REVISTA VERDE DE AGROECOLOGIA E DESENVOLVIMENTO SUSTENTÁVEL,,,"Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), SANTOS, YANKA AZEVEDO (SANTOS, YANKA AZEVEDO), PINHEIRO, ALICE MARIA PINTO (PINHEIRO, ALICE MARIA PINTO), MUNIZ, ROBERTA ALMEIDA (MUNIZ, ROBERTA ALMEIDA), Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), SANTOS, DJANIRA RUBIM DOS (SANTOS, DJANIRA RUBIM DOS)",B1
9170200225511874,29042024,Artigo Publicado,Métodos de compostagem doméstica de materiais orgânicos produzidos em ambiente urbano / Domestic composting methods of organic materials produced in urban environment,2021.0,,,,Brazilian Journal of Development,,,"Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Lorena, Rodrigo Barbosa (Lorena, Rodrigo Barbosa), Nojosa, Ellen Cristine Nogueira (Nojosa, Ellen Cristine Nogueira)",B4
9170200225511874,29042024,Artigo Publicado,Perfil comparativo da eficácia antibacteriana de desinfetantes caseiros e comerciais vendidos em São Luís - MA / Comparative profile of the antibacterial efficacy of home and commercial disinfectants sold in São Luís - MA,2021.0,,,,Brazilian Journal of Development,,,"RODRIGUES, FREDSON COSTA (RODRIGUES, FREDSON COSTA), OLIVEIRA, JONAS MAURÍCIO BERTOLDO (OLIVEIRA, JONAS MAURÍCIO BERTOLDO), JUNIOR, LUIZ CARLOS ROCHA (JUNIOR, LUIZ CARLOS ROCHA), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), CAMARA, MARCOS BISPO PINHEIRO (CAMARA, MARCOS BISPO PINHEIRO), PRADO, ÂNGELA ARAÚJO (PRADO, ÂNGELA ARAÚJO), MORAES, FRANCYELLE COSTA (MORAES, FRANCYELLE COSTA)",B4
9170200225511874,29042024,Artigo Publicado,"Hancornia speciosa Gomes: caracterização química, compostos bioativos e atividade antioxidante",2022.0,,,,Brazilian Journal of Development,,,"MARIA EDUARDA COUTINHO DA SILVA (SILVA, M. E. C.), Eshylley Braenne Santos Santos (SANTOS, E. B. S.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Clenilma Marques Brandão (BRANDAO, C. M.), Daniely Veronica Viana Cardoso (CARDOSO, D. V. V.), Bruno de Araujo Gomes (GOMES, B. A.), Flávia de Aquino Cutrim (CUTRIM, F. A.), Djanira dos Santos Rubim (RUBIM, D. S.), Osmar Luis Vasconcelos (VASCONCELOS, O. L.)",B4
9170200225511874,29042024,Artigo Publicado,Desafios dos professores da EPTT no desenvolvimento da educação remota em tempos de pandemia,2022.0,,,,"RESEARCH, SOCIETY AND DEVELOPMENT",,,"Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), LOPES, MURANNA SILVA (LOPES, MURANNA SILVA), CARVALHO, EDSON MAURO VIANA DE (CARVALHO, EDSON MAURO VIANA DE)",B4
9170200225511874,29042024,Artigo Publicado,"PARÂMETROS QUÍMICOS E BIOLÓGICOS DA ESPÉCIE NATIVA DUGUETIA FURFURACEA (A.ST.-HILL) ENCONTRADA NA ZONA TRANSIÇÃO DA AMAZÔNIA MARANHENSE, BRASIL",2022.0,,,,INTERNATIONAL JOURNAL OF DEVELOPMENT RESEARCH,,,"Jhovanna Teixeira Reis (REIS, J. T.), Micaelle Frota Gama (GAMA, M. F.), Naiara José Launé Ferreira (FERREIRA, N. J. L.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Flavia de Aquino Cutrim Farias (FARIAS, F. A. C.), Clenilma Marques Brandão (BRANDAO, C. M.), Roberta Almeida Muniz (MUNIZ, R. A.), Osmar Luis Vasconcelos (VASCONCELOS, O. L.), Djanira dos Santos Rubim (RUBIM, D. S.)",A1
9170200225511874,29042024,Artigo Publicado,Desenvolvimento e caracterização físico-químicade um licor artesanal de capim-limão(cymbopogon citratus dc stapf): uma alternativapara agricultura familiar   (4) (PDF) Desenvolvimento e caracterização físico-química de um licor artesanal de capim-limão (Cymbopogon citratus DC Stapf): uma alternativa para agricultura familiar / DEVELOPMENT AND PHYSICAL-CHEMICAL CHARACTERIZATION OF A HOMEMADE LEMONG,2022.0,,,,Bioenergia em Revista: Diálogos,,,"Osmar Luis Vasconcelos (VASCONCELOS, O. L.), Wenner Vinicius Araújo SARAIVA, (W V A S), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho)",A2
9170200225511874,29042024,Artigo Publicado,A COMPOSTAGEM COMO FERRAMENTA DE GERENCIAMENTO DE RESÍDUOS SÓLIDOS ORGÂNICOS PRODUZIDOS EM UM MICROEMPREENDIMENTO HORTIFRUTÍCOLA,2023.0,,,,FOCO (FACULDADE NOVO MILÊNIO),,,"Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), DE ALMEIDA, KARLENE FERNANDES (DE ALMEIDA, KARLENE FERNANDES), LEITE, NAYARA SANTOS (LEITE, NAYARA SANTOS), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), NUNES, LUANE ALCÂNTARA (NUNES, LUANE ALCÂNTARA), MUNIZ, ROBERTA ALMEIDA (MUNIZ, ROBERTA ALMEIDA), FARIAS, FLÁVIA DE AQUINO CUTRIM (FARIAS, FLÁVIA DE AQUINO CUTRIM)",A3
9170200225511874,29042024,Artigo Publicado,Chemical prospection and antioxidant activity of (Aubl.) A. St. Hil. L.,2023.0,,,,NATURAL PRODUCT RESEARCH,,,"DE MATOS, JHULIANA MONTEIRO (DE MATOS, JHULIANA MONTEIRO), COSTA, ANDRESSA ROSE CASTRO (COSTA, ANDRESSA ROSE CASTRO), JUSTINO, MARCIEL NASCIMENTO (JUSTINO, MARCIEL NASCIMENTO), CAMARA, MARCOS BISPO PINHEIRO (CAMARA, MARCOS BISPO PINHEIRO), Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), Juliane Cutrim Marques (MARQUES, J. C.), BRANDÃO, CLENILMA MARQUES (BRANDÃO, CLENILMA MARQUES), Georgiana Eurides de Carvalho Marques (De Carvalho Marques, Georgiana Eurides)",A4
9170200225511874,29042024,Artigo Publicado,Forest conservation and food production: cookies based on jatoba flour,2023.0,,,,OBSERVATORIO DE LA ECONOMÍA LATINOAMERICANA,,,"SILVA, LAYNNA STHEPHANY CORDEIRO (SILVA, LAYNNA STHEPHANY CORDEIRO), NEPOMUCENO, GABRIEL MARTINS (NEPOMUCENO, GABRIEL MARTINS), BRANDÃO, CLENILMA MARQUES (BRANDÃO, CLENILMA MARQUES), DOS SANTOS, DJANIRA RUBIM (DOS SANTOS, DJANIRA RUBIM), MUNIZ, ROBERTA ALMEIDA (MUNIZ, ROBERTA ALMEIDA), Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), DE CARVALHO, EDSON MAURO VIANA (DE CARVALHO, EDSON MAURO VIANA), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho)",B1
9170200225511874,29042024,Artigo Publicado,THE USE OF JANAÚBA HIMATANTHUS DRASTICUS (MART.) PLUMEL FOR BIOPROSPECTION: AN INTEGRATIVE REVIEW,2023.0,,,,FOCO (FACULDADE NOVO MILÊNIO),,,"DA SILVA, ANDRESSA SOUSA (DA SILVA, ANDRESSA SOUSA), ROSENDO, LUCIANA OLIVEIRA (ROSENDO, LUCIANA OLIVEIRA), DOS SANTOS, DJANIRA RUBIM (DOS SANTOS, DJANIRA RUBIM), DE CARVALHO, EDSON MAURO VIANA (DE CARVALHO, EDSON MAURO VIANA), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), MUNIZ, ROBERTA ALMEIDA (MUNIZ, ROBERTA ALMEIDA)",A3
9170200225511874,29042024,Artigo Publicado,"Bioactivity and antimicrobial evaluation of extracts from Chrysobalanus icaco L. found in the amazonian maranhense, Brazil",2023.0,,,,REVISTA DE GESTÃO E SECRETARIADO,,,"Nojosa, Ellen Cristine Nogueira (Nojosa, Ellen Cristine Nogueira), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), DA PAZ, SUZANA DOS ANJOS (DA PAZ, SUZANA DOS ANJOS), REIS, JHOVANNA TEIXEIRA (REIS, JHOVANNA TEIXEIRA), BRANDÃO, CLENILMA MARQUES (BRANDÃO, CLENILMA MARQUES), DO NASCIMENTO, ADRIANA SILVA (DO NASCIMENTO, ADRIANA SILVA), CAMARA, MARCOS BISPO PINHEIRO (CAMARA, MARCOS BISPO PINHEIRO), DOS SANTOS, DJANIRA RUBIM (DOS SANTOS, DJANIRA RUBIM)",A3
9170200225511874,29042024,Artigo Publicado,"A inserção da educação ambiental no contexto escolar: o que educandos e educadores de uma escola pública do ensino médio em São Luís, MA, Brazil têm a dizer?",2023.0,,,,CADERNO PEDAGÓGICO (LAJEADO. ONLINE),,,"Vasconcelos, Osmar Luis Silva (Vasconcelos, Osmar Luis Silva), VALE, VALÉRIA DE OLIVEIRA (VALE, VALÉRIA DE OLIVEIRA), SOUSA, JHULIA TELES FIGUEREDO (SOUSA, JHULIA TELES FIGUEREDO), DE ALMEIDA, LIVIA CAROLINE PRAZERES (DE ALMEIDA, LIVIA CAROLINE PRAZERES), DOS SANTOS, DJANIRA RUBIM (DOS SANTOS, DJANIRA RUBIM), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), DE OLIVEIRA, RANNEY ALVES (DE OLIVEIRA, RANNEY ALVES), MUNIZ, ROBERTA ALMEIDA (MUNIZ, ROBERTA ALMEIDA)",A3
9170200225511874,29042024,Artigo Publicado,Effect of lead bioconcentration on leaf morphology and histology of aquatic macrophyte Hydrocleys nymphoides(Willd.),2023.0,,,,RAMA - Revista em Agronegócio e Meio Ambiente,,,"Quemuel Fernandes Lima Verde (VERDE, Q. F. L.), Eduardo da Silva Mcedo (MCEDO, E. S.), Georgiana Eurides de Carvalho Marques (Marques, Georgiana Eurides de Carvalho), Nazare do Socorro Lemos Silva Vasconcelos (VASCONCELOS, N. S. L. S.), Tatia Coelho Morais Lima (LIMA, T. C. M.)",B1
